,Date,Hour,RENEWABLES,NUCLEAR,THERMAL,IMPORTS,HYDRO
5602,08/22/18,11,12227,2251,8646,5889,2509
5603,08/22/18,12,12247,2249,9542,5425,2557
5604,08/22/18,13,12256,2239,10231,5369,2735
5605,08/22/18,14,12596,2235,11018,5660,2783
5606,08/22/18,15,12908,2234,11985,5997,2847
5607,08/22/18,16,13178,2238,12763,6170,3100
5608,08/22/18,17,12472,2238,13164,7147,3341
5609,08/22/18,18,10635,2240,14084,8257,3512
5610,08/22/18,19,7226,2241,14745,9907,4143
5611,08/22/18,20,5134,2242,15054,10754,4048
5612,08/22/18,21,5141,2243,14251,11098,3809
5613,08/22/18,22,5344,2243,12860,10881,3142
5614,08/22/18,23,5175,2244,10785,10294,2940
5615,08/22/18,24,5091,2243,9959,8630,2729
5616,08/23/18,1,5051,2242,7870,8869,2701
5617,08/23/18,2,5019,2241,6992,8466,2683
5618,08/23/18,3,3979,2243,6766,9040,2637
5619,08/23/18,4,4519,2246,5743,9144,2610
5620,08/23/18,5,4206,2247,6165,9269,2680
5621,08/23/18,6,4237,2245,6346,9993,2841
5622,08/23/18,7,4151,2246,7586,10568,2825
5623,08/23/18,8,6576,2248,7052,9881,2826
5624,08/23/18,9,10480,2247,5736,8444,2569
5625,08/23/18,10,12237,2246,5541,7802,2516
5626,08/23/18,11,12973,2245,6271,7142,2426
5627,08/23/18,12,13386,2242,6597,6824,2633
5628,08/23/18,13,13647,2240,7439,6574,2607
5629,08/23/18,14,13972,2237,7898,6924,2685
5630,08/23/18,15,14235,2236,9297,6712,2681
5631,08/23/18,16,14195,2234,10296,7061,2680
5632,08/23/18,17,13828,2235,10638,7886,2889
5633,08/23/18,18,12241,2240,11873,8316,3058
5634,08/23/18,19,8424,2241,12340,10317,3832
5635,08/23/18,20,6068,2242,12678,11146,4155
5636,08/23/18,21,5825,2244,12599,11087,3948
5637,08/23/18,22,5919,2245,11078,10865,3528
5638,08/23/18,23,6041,2245,9532,9548,3270
5639,08/23/18,24,5807,2242,7790,9265,2895
5640,08/24/18,1,5538,2241,6292,9380,2747
5641,08/24/18,2,5231,2241,5479,9230,2629
5642,08/24/18,3,4277,2242,6153,8732,2553
5643,08/24/18,4,5296,2246,4926,8669,2339
5644,08/24/18,5,5352,2249,4809,8674,2613
5645,08/24/18,6,5141,2252,5600,9073,2850
5646,08/24/18,7,4830,2254,6319,10447,3008
5647,08/24/18,8,7175,2254,6174,9622,2893
5648,08/24/18,9,10915,2252,5103,8077,2737
5649,08/24/18,10,12572,2253,5074,7502,2393
5650,08/24/18,11,12860,2253,5331,7294,2359
5651,08/24/18,12,13088,2249,5664,6866,2469
5652,08/24/18,13,13251,2245,6160,6750,2457
5653,08/24/18,14,13223,2244,6952,6857,2582
5654,08/24/18,15,13650,2242,7807,6641,2695
5655,08/24/18,16,13726,2242,8615,7052,2641
5656,08/24/18,17,13317,2246,9355,7510,2788
5657,08/24/18,18,11815,2249,10334,8023,3039
5658,08/24/18,19,7844,2248,11809,9342,3520
5659,08/24/18,20,5926,2247,12109,9697,3902
5660,08/24/18,21,5639,2249,12327,9721,3659
5661,08/24/18,22,5291,2250,11505,9493,3490
5662,08/24/18,23,4995,2250,10381,8793,3305
5663,08/24/18,24,4853,2249,8872,8667,2962
5664,08/25/18,1,4502,2247,6983,9391,2774
5665,08/25/18,2,4373,2247,6040,9116,2724
5666,08/25/18,3,3338,2246,6156,9202,2603
5667,08/25/18,4,4133,2245,4932,9121,2558
5668,08/25/18,5,3886,2247,4982,9142,2649
5669,08/25/18,6,3513,2250,5459,9449,2762
5670,08/25/18,7,3674,2254,5323,9860,2911
5671,08/25/18,8,6141,2256,4543,8697,2809
5672,08/25/18,9,9555,2255,3780,7276,2306
5673,08/25/18,10,10976,2254,3451,6898,2235
5674,08/25/18,11,11329,2254,3529,6774,2252
5675,08/25/18,12,11780,2254,3912,6336,2258
5676,08/25/18,13,12711,2249,4634,5870,2192
5677,08/25/18,14,13017,2246,5381,5733,2220
5678,08/25/18,15,12976,2244,6064,6324,2358
5679,08/25/18,16,12834,2241,7407,6646,2387
5680,08/25/18,17,12208,2240,8379,7404,2527
5681,08/25/18,18,10680,2242,9642,7904,2844
5682,08/25/18,19,7280,2244,11159,8899,3555
5683,08/25/18,20,5617,2242,11491,9247,3930
5684,08/25/18,21,5713,2249,10737,9713,3791
5685,08/25/18,22,5580,2251,10039,9473,3399
5686,08/25/18,23,5432,2244,9244,8902,2878
5687,08/25/18,24,5323,2243,7785,8558,2701
5688,08/26/18,1,5315,2244,6522,8216,2707
5689,08/26/18,2,5467,2245,5614,7851,2613
5690,08/26/18,3,4394,2246,5800,7880,2555
5691,08/26/18,4,5339,2247,4496,7626,2572
5692,08/26/18,5,5147,2243,4407,7729,2543
5693,08/26/18,6,4916,2241,4535,7851,2743
5694,08/26/18,7,4955,2245,4504,8244,2628
5695,08/26/18,8,7481,2249,3397,7557,2364
5696,08/26/18,9,11289,2247,2723,5520,2177
5697,08/26/18,10,13116,2250,2592,4107,2179
5698,08/26/18,11,13915,2249,2475,3506,2213
5699,08/26/18,12,14367,2249,2780,3272,2223
5700,08/26/18,13,14678,2246,3259,3464,2152
5701,08/26/18,14,15045,2242,3636,4045,2227
5702,08/26/18,15,15321,2239,4566,4204,2296
5703,08/26/18,16,15242,2234,5123,5110,2436
5704,08/26/18,17,14515,2235,6453,5766,2506
5705,08/26/18,18,12283,2236,8008,7111,2958
5706,08/26/18,19,8005,2241,10086,8975,3524
5707,08/26/18,20,5708,2240,11300,9248,3974
5708,08/26/18,21,5571,2241,10499,10179,3787
5709,08/26/18,22,5564,2242,8805,10488,3404
5710,08/26/18,23,5537,2243,7708,9485,2929
5711,08/26/18,24,5867,2242,5685,8886,2688
5712,08/27/18,1,5852,2242,4086,9131,2553
5713,08/27/18,2,5889,2243,3612,8597,2354
5714,08/27/18,3,4824,2243,4550,8178,2252
5715,08/27/18,4,5705,2244,3483,8120,2287
5716,08/27/18,5,5411,2244,3847,8363,2468
5717,08/27/18,6,5115,2245,4524,9395,2685
5718,08/27/18,7,5096,2244,5214,10487,3137
5719,08/27/18,8,7915,2241,5106,9419,2935
5720,08/27/18,9,12022,2246,4621,6835,2458
5721,08/27/18,10,13856,2250,4750,5461,2242
5722,08/27/18,11,14366,2245,5024,4895,2302
5723,08/27/18,12,14894,2245,5489,4231,2233
5724,08/27/18,13,15201,2244,5946,4011,2257
5725,08/27/18,14,15407,2242,6025,4462,2434
5726,08/27/18,15,14926,2240,7105,4904,2707
5727,08/27/18,16,14697,2240,8313,5260,2766
5728,08/27/18,17,13936,2239,8405,6985,2797
5729,08/27/18,18,12234,2238,9189,8242,3101
5730,08/27/18,19,7681,2241,10718,10276,3873
5731,08/27/18,20,5113,2242,11526,11162,4251
5732,08/27/18,21,4836,2242,11280,11465,4120
5733,08/27/18,22,4742,2242,10243,10950,3802
5734,08/27/18,23,4955,2244,8776,9966,3154
5735,08/27/18,24,5279,2243,7187,9212,2784
5736,08/28/18,1,5274,2243,6248,8760,2506
5737,08/28/18,2,5521,2244,5607,7809,2519
5738,08/28/18,3,4389,2242,6413,7525,2461
5739,08/28/18,4,5050,2240,5204,7916,2407
5740,08/28/18,5,4863,2238,5521,8010,2505
5741,08/28/18,6,4577,2241,6283,8771,2563
5742,08/28/18,7,4732,2239,6580,9881,2802
5743,08/28/18,8,7466,2239,6338,8525,2783
5744,08/28/18,9,10180,2243,5670,7508,2504
5745,08/28/18,10,11322,2249,5715,7092,2256
5746,08/28/18,11,12152,2252,5965,6566,2143
5747,08/28/18,12,13065,2249,6217,5500,2125
5748,08/28/18,13,13218,2251,6831,5290,2028
5749,08/28/18,14,13925,2250,7215,5056,2210
5750,08/28/18,15,14437,2243,8051,4638,2335
5751,08/28/18,16,13987,2237,9425,4845,2405
5752,08/28/18,17,12983,2234,10134,6313,2499
5753,08/28/18,18,11404,2234,10576,7510,2870
5754,08/28/18,19,7556,2240,11973,8941,3684
5755,08/28/18,20,5505,2244,12415,10206,3910
5756,08/28/18,21,5569,2245,11984,10696,3528
5757,08/28/18,22,5370,2245,10558,10898,3035
5758,08/28/18,23,4971,2248,9729,9739,2561
5759,08/28/18,24,4728,2246,8939,8491,2397
5760,08/29/18,1,4606,2244,7557,8418,2597
5761,08/29/18,2,4868,2244,6911,7749,2373
5762,08/29/18,3,3526,2244,7664,7538,2343
5763,08/29/18,4,4508,2241,6237,7437,2499
5764,08/29/18,5,4178,2239,6636,7696,2459
5765,08/29/18,6,4047,2240,7074,8415,2766
5766,08/29/18,7,4342,2244,7067,9959,2792
5767,08/29/18,8,6234,2246,7277,9100,2751
5768,08/29/18,9,9459,2248,6776,7436,2382
5769,08/29/18,10,11604,2251,6232,6352,2393
5770,08/29/18,11,11851,2255,6796,6666,2369
5771,08/29/18,12,12515,2257,6895,6186,2313
5772,08/29/18,13,12668,2253,7274,6241,2244
5773,08/29/18,14,12587,2254,8041,7024,2316
5774,08/29/18,15,12680,2247,9508,6912,2360
5775,08/29/18,16,13019,2235,10629,6856,2498
5776,08/29/18,17,12824,2233,10940,7533,2728
5777,08/29/18,18,10807,2232,11709,8806,3321
5778,08/29/18,19,6807,2233,13005,10493,3815
5779,08/29/18,20,5086,2247,13306,11183,4004
5780,08/29/18,21,5043,2253,12851,11417,3715
5781,08/29/18,22,5004,2254,11700,11010,3151
5782,08/29/18,23,4838,2257,10540,9755,2851
5783,08/29/18,24,4532,2255,9293,8798,2640
5784,08/30/18,1,4272,2256,7680,9087,2529
5785,08/30/18,2,3992,2252,7281,8605,2384
5786,08/30/18,3,3111,2251,7489,8514,2281
5787,08/30/18,4,3913,2250,6222,8631,2221
5788,08/30/18,5,3901,2245,5988,9027,2305
5789,08/30/18,6,3699,2243,6521,9443,2764
5790,08/30/18,7,3606,2244,7279,10457,2847
5791,08/30/18,8,5934,2247,6532,9823,2854
5792,08/30/18,9,9595,2251,5923,8013,2264
5793,08/30/18,10,11198,2256,5858,7335,2239
5794,08/30/18,11,12076,2258,6104,6914,2222
5795,08/30/18,12,13040,2261,6530,5949,2215
5796,08/30/18,13,13613,2259,6534,6139,2127
5797,08/30/18,14,14381,2257,6504,6554,2148
5798,08/30/18,15,13854,2257,8206,6572,2220
5799,08/30/18,16,13372,2249,9385,7098,2403
5800,08/30/18,17,12459,2244,9549,8614,2617
5801,08/30/18,18,10628,2244,10467,9436,2869
5802,08/30/18,19,7484,2246,11511,10399,3694
5803,08/30/18,20,6227,2251,12018,10912,3671
5804,08/30/18,21,5869,2257,11968,10982,3581
