,Date,Hour,GEOTHERMAL,BIOMASS,BIOGAS,SMALL HYDRO,WIND TOTAL,SOLAR PV,SOLAR THERMAL
1681,03/12/18,2,942,281,243,249,138,0,0
1682,03/12/18,3,941,286,243,246,82,0,0
1683,03/12/18,4,944,291,244,247,89,0,0
1684,03/12/18,5,941,294,244,247,83,0,0
1685,03/12/18,6,942,293,245,246,76,0,0
1686,03/12/18,7,942,299,244,270,52,0,0
1687,03/12/18,8,942,301,242,276,29,701,0
1688,03/12/18,9,942,303,242,271,6,4541,0
1689,03/12/18,10,942,303,241,269,10,7128,31
1690,03/12/18,11,937,303,240,268,41,7929,209
1691,03/12/18,12,936,304,241,269,122,8676,490
1692,03/12/18,13,935,305,241,275,207,8833,532
1693,03/12/18,14,934,306,235,273,509,8626,519
1694,03/12/18,15,933,304,221,277,364,7876,478
1695,03/12/18,16,934,304,221,276,302,6783,440
1696,03/12/18,17,933,306,221,283,420,4236,222
1697,03/12/18,18,934,307,222,328,770,2258,20
1698,03/12/18,19,934,305,234,367,933,329,0
1699,03/12/18,20,934,305,239,373,1136,0,0
1700,03/12/18,21,933,284,240,372,1113,0,0
1701,03/12/18,22,932,279,239,332,1072,0,0
1702,03/12/18,23,932,271,239,275,1235,0,0
1703,03/12/18,24,932,270,238,254,1214,0,0
1704,03/13/18,1,934,271,238,212,1293,0,0
1705,03/13/18,2,935,271,239,212,1348,0,0
1706,03/13/18,3,938,273,239,216,1283,0,0
1707,03/13/18,4,938,273,239,214,1406,0,0
1708,03/13/18,5,935,274,240,221,1279,0,0
1709,03/13/18,6,935,274,240,298,905,0,0
1710,03/13/18,7,936,280,239,338,803,0,0
1711,03/13/18,8,941,284,235,304,455,330,0
1712,03/13/18,9,942,288,234,303,449,1740,0
1713,03/13/18,10,940,288,235,341,719,3201,0
1714,03/13/18,11,941,289,236,312,1157,4574,0
1715,03/13/18,12,939,288,238,332,1034,6138,0
1716,03/13/18,13,938,291,238,327,1514,6615,34
1717,03/13/18,14,940,289,237,325,1724,6135,213
1718,03/13/18,15,942,292,238,333,2101,5428,257
1719,03/13/18,16,943,291,237,360,1960,4776,148
1720,03/13/18,17,946,292,239,365,1998,3013,1
1721,03/13/18,18,948,290,240,367,1891,1939,0
1722,03/13/18,19,951,289,239,375,1765,459,0
1723,03/13/18,20,950,289,243,427,1740,5,0
1724,03/13/18,21,949,286,243,427,1772,5,0
1725,03/13/18,22,949,288,242,386,1707,5,0
1726,03/13/18,23,945,280,242,306,1763,0,0
1727,03/13/18,24,945,278,242,297,1921,0,0
1728,03/14/18,1,946,278,241,304,1590,0,0
1729,03/14/18,2,946,279,243,301,1483,0,0
1730,03/14/18,3,944,280,243,301,1654,0,0
1731,03/14/18,4,939,280,243,298,2049,0,0
1732,03/14/18,5,939,281,243,301,2269,0,0
1733,03/14/18,6,939,295,245,346,2288,0,0
1734,03/14/18,7,938,306,244,404,2297,0,0
1735,03/14/18,8,935,312,239,404,2393,786,0
1736,03/14/18,9,935,308,238,394,2400,4115,0
1737,03/14/18,10,933,293,238,313,2260,6574,125
1738,03/14/18,11,935,287,237,312,2177,6956,131
1739,03/14/18,12,934,286,237,312,2209,6877,83
1740,03/14/18,13,933,287,236,316,2284,6935,208
1741,03/14/18,14,936,286,236,319,2668,6042,258
1742,03/14/18,15,938,292,236,314,2607,6238,340
1743,03/14/18,16,938,297,236,317,2690,6701,0
1744,03/14/18,17,937,301,240,362,2707,4960,0
1745,03/14/18,18,937,302,241,456,2578,2843,0
1746,03/14/18,19,939,317,241,498,2481,493,0
1747,03/14/18,20,943,318,242,500,2429,0,0
1748,03/14/18,21,943,311,239,468,2175,0,0
1749,03/14/18,22,948,308,239,368,2173,0,0
1750,03/14/18,23,953,300,239,321,2169,0,0
1751,03/14/18,24,958,300,239,302,2237,0,0
1752,03/15/18,1,958,300,238,245,2299,0,0
1753,03/15/18,2,957,299,240,245,2519,0,0
1754,03/15/18,3,957,301,239,244,2830,0,0
1755,03/15/18,4,962,304,240,243,2830,0,0
1756,03/15/18,5,965,314,240,248,3305,0,0
1757,03/15/18,6,962,321,240,251,3621,0,0
1758,03/15/18,7,963,326,239,425,3222,0,0
1759,03/15/18,8,964,327,234,439,3030,682,0
1760,03/15/18,9,963,332,234,397,3234,4040,0
1761,03/15/18,10,961,330,234,317,3261,6914,110
1762,03/15/18,11,950,331,233,308,3392,7913,165
1763,03/15/18,12,939,330,228,312,3548,8147,168
1764,03/15/18,13,938,329,231,311,3584,8182,218
1765,03/15/18,14,938,326,236,307,3723,8230,378
1766,03/15/18,15,936,321,236,308,3615,7586,428
1767,03/15/18,16,937,320,240,308,3731,7091,375
1768,03/15/18,17,939,334,242,311,3604,7087,340
1769,03/15/18,18,953,334,241,321,3272,4846,284
1770,03/15/18,19,959,322,242,450,2765,908,37
1771,03/15/18,20,961,321,243,498,2695,0,0
1772,03/15/18,21,961,316,242,461,2554,0,0
1773,03/15/18,22,961,312,242,431,2448,0,0
1774,03/15/18,23,962,303,241,317,2374,0,0
1775,03/15/18,24,962,312,242,238,2456,0,0
1776,03/16/18,1,961,314,242,274,2649,0,0
1777,03/16/18,2,968,312,240,271,2853,0,0
1778,03/16/18,3,976,309,241,268,2624,0,0
1779,03/16/18,4,986,310,242,265,2432,0,0
1780,03/16/18,5,991,312,243,250,2425,0,0
1781,03/16/18,6,994,312,243,284,2442,0,0
1782,03/16/18,7,994,317,243,403,2097,0,0
1783,03/16/18,8,996,324,243,415,1748,723,7
1784,03/16/18,9,997,328,243,409,1624,3767,215
1785,03/16/18,10,1001,330,244,340,1722,5897,442
1786,03/16/18,11,1001,332,243,314,2031,6875,362
1787,03/16/18,12,997,321,244,316,2294,6845,405
1788,03/16/18,13,999,310,244,318,2800,7131,495
1789,03/16/18,14,1003,311,244,320,2946,7038,533
1790,03/16/18,15,1005,312,244,320,3083,7059,551
1791,03/16/18,16,1005,313,243,323,3323,6346,553
1792,03/16/18,17,1008,317,242,310,3445,5187,491
1793,03/16/18,18,1004,315,242,345,3156,3831,376
1794,03/16/18,19,1007,316,242,404,3287,768,52
1795,03/16/18,20,1006,318,243,391,2805,0,0
1796,03/16/18,21,1006,313,243,435,2519,0,0
1797,03/16/18,22,1007,306,244,426,2093,0,0
1798,03/16/18,23,1008,300,243,322,2165,0,0
1799,03/16/18,24,1010,297,240,284,2757,0,0
1800,03/17/18,1,1011,296,241,274,2667,0,0
1801,03/17/18,2,1010,296,243,264,2389,0,0
1802,03/17/18,3,1011,299,244,228,2528,0,0
1803,03/17/18,4,1012,296,244,262,2594,0,0
1804,03/17/18,5,1011,294,244,275,2379,0,0
1805,03/17/18,6,1012,295,244,273,2108,0,0
1806,03/17/18,7,1012,309,244,403,1751,0,0
1807,03/17/18,8,1012,318,242,409,1579,1047,0
1808,03/17/18,9,1011,324,239,299,1479,5011,196
1809,03/17/18,10,1010,322,238,301,1370,7735,448
1810,03/17/18,11,1009,318,240,301,1285,8389,337
1811,03/17/18,12,1009,321,240,300,1145,8186,294
1812,03/17/18,13,1008,319,238,299,1339,7963,297
1813,03/17/18,14,1008,319,242,266,1735,7568,273
1814,03/17/18,15,1008,321,243,259,2183,5652,148
1815,03/17/18,16,1008,323,243,261,2280,4243,93
1816,03/17/18,17,1007,321,243,299,1928,2893,0
1817,03/17/18,18,1007,321,241,262,1753,1777,0
1818,03/17/18,19,1007,321,240,296,2062,401,0
1819,03/17/18,20,1008,321,242,344,2480,0,0
1820,03/17/18,21,1009,321,242,349,2219,0,0
1821,03/17/18,22,1009,329,242,334,2249,0,0
1822,03/17/18,23,1010,317,238,285,2439,0,0
1823,03/17/18,24,1009,317,238,257,2732,0,0
1824,03/18/18,1,1010,319,238,253,2870,0,0
1825,03/18/18,2,1010,318,237,252,2929,0,0
1826,03/18/18,3,1010,318,238,250,3174,0,0
1827,03/18/18,4,1010,318,241,250,3281,0,0
1828,03/18/18,5,1010,316,242,254,2805,0,0
1829,03/18/18,6,1010,315,242,247,2249,0,0
1830,03/18/18,7,1010,325,242,338,1677,0,0
1831,03/18/18,8,1010,329,241,371,1160,1228,0
1832,03/18/18,9,1009,336,241,355,657,5666,223
1833,03/18/18,10,1009,339,242,305,475,8222,499
1834,03/18/18,11,1008,335,242,254,511,8638,568
1835,03/18/18,12,1008,336,242,245,630,8723,551
1836,03/18/18,13,1007,334,242,246,641,8461,536
1837,03/18/18,14,1007,338,241,246,450,8377,496
1838,03/18/18,15,1006,338,242,249,463,8313,452
1839,03/18/18,16,1006,336,242,252,341,7370,338
1840,03/18/18,17,1006,335,243,292,268,5590,498
1841,03/18/18,18,1008,333,242,254,444,2626,403
1842,03/18/18,19,1007,334,244,298,726,354,44
1843,03/18/18,20,998,336,243,383,934,0,0
1844,03/18/18,21,954,334,245,394,823,0,0
1845,03/18/18,22,956,329,245,396,630,0,0
1846,03/18/18,23,958,321,245,299,558,0,0
1847,03/18/18,24,958,320,244,252,493,0,0
1848,03/19/18,1,958,318,243,207,509,0,0
1849,03/19/18,2,959,317,244,194,483,0,0
1850,03/19/18,3,947,313,245,193,468,0,0
1851,03/19/18,4,953,313,245,199,465,0,0
1852,03/19/18,5,954,308,245,211,425,0,0
1853,03/19/18,6,953,309,245,214,419,0,0
1854,03/19/18,7,952,312,243,360,497,0,0
1855,03/19/18,8,951,322,240,405,576,1200,20
1856,03/19/18,9,950,324,241,325,622,5478,309
1857,03/19/18,10,949,327,240,227,663,8405,544
1858,03/19/18,11,947,322,243,212,762,9217,583
1859,03/19/18,12,941,317,243,212,865,9000,551
1860,03/19/18,13,938,322,244,231,725,8471,557
1861,03/19/18,14,937,315,243,231,600,8774,551
1862,03/19/18,15,937,315,243,234,652,8384,525
1863,03/19/18,16,939,318,243,236,580,8292,547
1864,03/19/18,17,939,319,244,237,513,6872,543
1865,03/19/18,18,951,320,245,248,545,4093,386
1866,03/19/18,19,954,320,244,429,580,924,58
1867,03/19/18,20,955,321,243,434,532,26,0
1868,03/19/18,21,957,315,243,435,386,0,0
1869,03/19/18,22,957,310,244,393,298,0,0
1870,03/19/18,23,958,298,243,278,296,0,0
1871,03/19/18,24,958,300,243,238,261,0,0
1872,03/20/18,1,958,299,243,181,186,0,0
1873,03/20/18,2,957,299,242,183,154,0,0
1874,03/20/18,3,957,300,242,180,87,0,0
1875,03/20/18,4,958,294,243,183,115,0,0
1876,03/20/18,5,957,289,243,181,88,0,0
1877,03/20/18,6,956,292,242,184,132,0,0
1878,03/20/18,7,956,298,242,260,177,0,0
1879,03/20/18,8,956,302,239,328,182,739,0
1880,03/20/18,9,955,305,238,287,190,2854,0
1881,03/20/18,10,951,305,239,216,262,4347,0
1882,03/20/18,11,951,314,240,203,303,5456,0
1883,03/20/18,12,950,315,243,208,325,6087,0
1884,03/20/18,13,949,319,243,206,476,5982,0
1885,03/20/18,14,951,313,244,204,484,5620,0
1886,03/20/18,15,952,314,245,224,505,5102,0
1887,03/20/18,16,953,324,244,219,611,4266,0
1888,03/20/18,17,955,322,245,223,703,2969,0
1889,03/20/18,18,954,322,244,233,629,1388,0
1890,03/20/18,19,953,321,243,358,1072,173,0
1891,03/20/18,20,953,320,245,368,808,0,0
1892,03/20/18,21,952,311,245,372,759,0,0
1893,03/20/18,22,950,306,246,361,871,0,0
1894,03/20/18,23,951,300,246,261,833,0,0
1895,03/20/18,24,951,301,247,227,656,0,0
1896,03/21/18,1,950,302,247,235,526,0,0
1897,03/21/18,2,951,301,246,235,460,0,0
1898,03/21/18,3,951,299,246,239,351,0,0
1899,03/21/18,4,952,300,247,240,398,0,0
1900,03/21/18,5,952,303,248,240,398,0,0
1901,03/21/18,6,952,302,248,265,438,0,0
1902,03/21/18,7,950,309,247,407,630,0,0
1903,03/21/18,8,950,315,245,454,698,724,0
1904,03/21/18,9,947,312,244,336,474,2476,0
1905,03/21/18,10,945,264,244,284,299,3141,0
1906,03/21/18,11,945,278,244,269,274,3482,0
1907,03/21/18,12,944,293,243,276,497,3748,0
1908,03/21/18,13,943,313,244,277,627,3921,0
1909,03/21/18,14,942,312,242,307,793,3986,0
1910,03/21/18,15,943,312,241,314,976,3449,0
1911,03/21/18,16,942,315,243,322,1073,3357,0
1912,03/21/18,17,941,322,247,384,1055,2719,0
1913,03/21/18,18,942,318,248,393,877,1579,0
1914,03/21/18,19,942,317,247,478,793,264,0
1915,03/21/18,20,942,316,247,483,681,0,0
1916,03/21/18,21,941,313,247,485,641,0,0
1917,03/21/18,22,942,309,247,453,483,0,0
1918,03/21/18,23,942,299,247,401,441,0,0
1919,03/21/18,24,940,299,247,383,650,0,0
1920,03/22/18,1,941,298,246,307,830,0,0
1921,03/22/18,2,941,297,247,306,915,0,0
1922,03/22/18,3,942,299,247,307,933,0,0
1923,03/22/18,4,942,292,246,327,843,0,0
1924,03/22/18,5,944,283,244,349,972,0,0
1925,03/22/18,6,946,284,244,370,1335,0,0
1926,03/22/18,7,944,288,246,443,1509,1,0
1927,03/22/18,8,944,292,239,466,1696,359,0
1928,03/22/18,9,943,296,235,430,2008,1262,0
1929,03/22/18,10,942,299,234,452,2257,1738,0
1930,03/22/18,11,947,309,239,415,2254,1996,0
1931,03/22/18,12,950,317,241,418,2549,2450,0
1932,03/22/18,13,947,317,244,421,2347,3592,0
1933,03/22/18,14,952,321,244,415,2398,3980,0
1934,03/22/18,15,954,321,246,416,2378,3632,0
1935,03/22/18,16,954,332,246,416,2537,2949,0
1936,03/22/18,17,955,335,248,413,2444,2647,0
1937,03/22/18,18,956,319,248,414,2667,1797,0
1938,03/22/18,19,959,319,247,476,2652,627,0
1939,03/22/18,20,960,317,247,499,2533,0,0
1940,03/22/18,21,961,313,247,498,2509,0,0
1941,03/22/18,22,962,308,247,461,2489,0,0
1942,03/22/18,23,962,299,246,399,2738,0,0
1943,03/22/18,24,962,302,246,379,2403,0,0
1944,03/23/18,1,963,301,245,323,2247,0,0
1945,03/23/18,2,962,299,245,333,2045,0,0
1946,03/23/18,3,963,298,244,331,2172,0,0
1947,03/23/18,4,961,299,244,331,2620,0,0
1948,03/23/18,5,960,299,245,305,2796,0,0
1949,03/23/18,6,960,290,245,341,3044,0,0
1950,03/23/18,7,959,298,245,429,2984,0,0
1951,03/23/18,8,959,308,245,479,3036,1390,0
1952,03/23/18,9,959,311,246,469,2858,5209,0
1953,03/23/18,10,958,317,247,397,2600,7605,136
1954,03/23/18,11,958,322,243,365,2047,8253,390
1955,03/23/18,12,921,323,242,328,1232,8658,509
1956,03/23/18,13,912,328,243,322,1003,8881,530
1957,03/23/18,14,913,339,242,324,1024,8949,535
1958,03/23/18,15,913,344,244,322,1283,8360,538
1959,03/23/18,16,913,331,244,345,1668,7160,545
1960,03/23/18,17,913,317,243,342,2182,6162,527
1961,03/23/18,18,914,317,243,344,2269,4432,452
1962,03/23/18,19,915,329,244,477,2708,1428,89
1963,03/23/18,20,915,330,244,500,3093,92,0
1964,03/23/18,21,913,326,245,443,3000,57,0
1965,03/23/18,22,913,320,246,433,2919,0,0
1966,03/23/18,23,915,315,245,401,2859,0,0
1967,03/23/18,24,917,314,242,337,3352,0,0
1968,03/24/18,1,919,315,243,344,3492,0,0
1969,03/24/18,2,920,317,245,345,3163,0,0
1970,03/24/18,3,921,316,245,348,2944,0,0
1971,03/24/18,4,921,317,246,348,3004,0,0
1972,03/24/18,5,922,319,246,348,3104,0,0
1973,03/24/18,6,923,319,247,352,3052,0,0
1974,03/24/18,7,924,331,247,466,2957,0,0
1975,03/24/18,8,925,334,246,474,3128,968,0
1976,03/24/18,9,924,335,245,476,3361,4515,0
1977,03/24/18,10,920,333,246,394,3415,6784,48
1978,03/24/18,11,897,331,246,351,3536,7087,124
1979,03/24/18,12,896,339,245,350,3308,7372,135
1980,03/24/18,13,896,336,245,316,3277,7501,164
1981,03/24/18,14,895,331,245,316,3190,7177,339
1982,03/24/18,15,894,329,245,318,3524,6084,448
1983,03/24/18,16,894,322,244,317,3967,5019,437
1984,03/24/18,17,895,326,243,323,3860,4849,441
1985,03/24/18,18,895,334,243,358,3634,3954,347
1986,03/24/18,19,895,326,244,486,3440,1203,68
1987,03/24/18,20,913,311,245,478,3211,16,0
1988,03/24/18,21,920,311,245,478,2725,0,0
1989,03/24/18,22,920,306,245,479,2858,0,0
1990,03/24/18,23,920,294,244,451,2911,0,0
1991,03/24/18,24,920,293,244,354,3398,0,0
1992,03/25/18,1,920,294,245,351,3640,0,0
1993,03/25/18,2,920,294,245,355,3326,0,0
1994,03/25/18,3,920,295,246,355,3082,0,0
1995,03/25/18,4,920,294,246,359,3492,0,0
1996,03/25/18,5,920,292,246,397,3541,0,0
1997,03/25/18,6,919,287,246,445,3432,0,0
1998,03/25/18,7,920,302,246,462,3561,16,0
1999,03/25/18,8,920,302,245,461,3497,1379,0
2000,03/25/18,9,923,305,245,463,3587,5167,17
2001,03/25/18,10,915,305,246,474,3712,6934,296
2002,03/25/18,11,906,284,246,385,3542,7110,525
2003,03/25/18,12,921,280,237,338,3590,7244,492
2004,03/25/18,13,915,284,215,332,3567,7387,524
2005,03/25/18,14,893,293,214,337,3527,7012,516
2006,03/25/18,15,893,294,214,341,3439,6091,473
2007,03/25/18,16,892,293,214,349,3568,6201,476
2008,03/25/18,17,892,287,214,401,3690,5737,474
2009,03/25/18,18,898,294,214,435,3715,4285,411
2010,03/25/18,19,919,299,215,435,3907,1334,100
2011,03/25/18,20,921,299,213,473,3724,30,0
2012,03/25/18,21,921,299,211,476,3831,0,0
2013,03/25/18,22,922,296,212,477,3866,0,0
2014,03/25/18,23,922,294,215,455,3983,0,0
2015,03/25/18,24,922,292,235,408,3791,0,0
2016,03/26/18,1,922,282,242,314,3769,0,0
2017,03/26/18,2,922,281,242,316,3938,0,0
2018,03/26/18,3,921,282,242,317,3731,0,0
2019,03/26/18,4,922,269,242,320,4108,0,0
2020,03/26/18,5,922,268,242,321,4100,0,0
2021,03/26/18,6,922,266,214,394,4045,0,0
2022,03/26/18,7,923,274,205,467,3936,15,0
2023,03/26/18,8,919,277,205,483,3444,1807,29
2024,03/26/18,9,921,274,204,473,2776,6119,246
2025,03/26/18,10,908,274,206,432,2335,8217,489
2026,03/26/18,11,903,278,209,356,2062,8873,558
2027,03/26/18,12,901,276,223,355,1766,9246,544
2028,03/26/18,13,899,285,231,353,1821,9185,514
2029,03/26/18,14,899,288,233,359,1794,8537,515
2030,03/26/18,15,899,288,232,365,1719,8836,560
2031,03/26/18,16,899,287,232,370,2343,7817,568
2032,03/26/18,17,899,281,232,418,2877,6522,553
2033,03/26/18,18,898,282,231,496,2990,5433,420
2034,03/26/18,19,912,284,232,498,3062,1687,94
2035,03/26/18,20,919,287,231,495,3255,37,0
2036,03/26/18,21,919,269,231,495,3264,0,0
2037,03/26/18,22,919,253,230,500,3092,0,0
2038,03/26/18,23,913,235,230,491,3062,0,0
2039,03/26/18,24,911,233,229,447,3165,0,0
2040,03/27/18,1,907,234,230,384,3007,0,0
2041,03/27/18,2,906,232,231,348,2637,0,0
2042,03/27/18,3,906,236,231,350,1792,0,0
2043,03/27/18,4,906,236,230,349,1442,0,0
2044,03/27/18,5,907,236,230,389,1299,0,0
2045,03/27/18,6,907,236,230,434,1159,0,0
2046,03/27/18,7,906,242,227,492,1254,0,0
2047,03/27/18,8,912,247,223,493,1314,1990,3
2048,03/27/18,9,911,247,220,479,1384,6102,299
2049,03/27/18,10,895,246,220,435,1446,8059,522
2050,03/27/18,11,869,245,223,358,1520,8705,556
2051,03/27/18,12,894,244,225,305,1462,8782,554
2052,03/27/18,13,894,245,224,311,1118,9542,555
2053,03/27/18,14,905,245,226,321,1011,9497,557
2054,03/27/18,15,903,244,226,321,774,9136,560
2055,03/27/18,16,889,247,226,324,645,9040,570
2056,03/27/18,17,889,251,230,380,679,7714,565
2057,03/27/18,18,893,240,227,484,828,5330,496
2058,03/27/18,19,903,247,228,494,1167,1698,126
2059,03/27/18,20,897,247,228,494,933,20,0
2060,03/27/18,21,899,246,227,497,590,0,0
2061,03/27/18,22,900,243,227,500,519,0,0
2062,03/27/18,23,902,234,227,488,374,0,0
2063,03/27/18,24,901,234,227,445,367,0,0
2064,03/28/18,1,901,232,227,384,684,0,0
2065,03/28/18,2,901,232,227,388,635,0,0
2066,03/28/18,3,901,234,226,388,518,0,0
2067,03/28/18,4,901,235,226,385,775,0,0
2068,03/28/18,5,902,234,227,390,724,0,0
2069,03/28/18,6,902,233,227,482,635,0,0
2070,03/28/18,7,905,245,227,505,593,0,0
2071,03/28/18,8,904,264,207,509,624,1966,46
2072,03/28/18,9,907,268,207,463,733,6362,313
2073,03/28/18,10,900,269,216,459,646,8420,531
2074,03/28/18,11,899,270,222,384,719,9147,573
2075,03/28/18,12,898,263,223,377,359,9388,572
2076,03/28/18,13,904,274,225,339,179,9611,566
2077,03/28/18,14,904,285,227,336,331,9513,562
2078,03/28/18,15,902,301,228,341,442,9376,565
2079,03/28/18,16,931,306,231,383,590,8957,566
2080,03/28/18,17,931,314,232,434,965,7756,551
2081,03/28/18,18,945,295,234,474,1242,5625,471
2082,03/28/18,19,951,293,235,515,1404,1690,139
2083,03/28/18,20,953,293,234,513,1927,54,0
2084,03/28/18,21,950,292,230,513,2442,0,0
2085,03/28/18,22,953,295,230,516,2436,0,0
2086,03/28/18,23,957,288,230,500,2322,0,0
2087,03/28/18,24,957,290,230,455,2342,0,0
2088,03/29/18,1,957,291,230,443,1833,0,0
2089,03/29/18,2,954,293,229,453,1393,0,0
2090,03/29/18,3,952,294,229,446,1168,0,0
2091,03/29/18,4,951,282,231,474,1694,0,0
2092,03/29/18,5,952,282,232,481,1738,0,0
2093,03/29/18,6,951,284,232,496,925,0,0
2094,03/29/18,7,960,295,231,550,607,3,0
2095,03/29/18,8,965,311,227,552,808,1992,20
2096,03/29/18,9,962,313,220,490,463,6414,254
2097,03/29/18,10,960,313,221,460,300,8262,460
2098,03/29/18,11,958,320,222,458,391,9098,499
2099,03/29/18,12,955,303,223,378,405,9516,541
2100,03/29/18,13,950,316,225,371,285,8798,559
2101,03/29/18,14,951,309,224,373,292,8848,552
2102,03/29/18,15,949,324,229,374,307,8874,412
2103,03/29/18,16,949,326,233,378,347,9051,372
2104,03/29/18,17,950,312,235,465,490,8242,227
2105,03/29/18,18,947,307,237,524,750,5662,199
2106,03/29/18,19,949,307,237,564,1373,1872,47
2107,03/29/18,20,953,308,237,547,1675,249,0
2108,03/29/18,21,955,305,237,543,1672,160,0
2109,03/29/18,22,958,301,236,541,1469,0,0
2110,03/29/18,23,957,289,236,508,1170,0,0
2111,03/29/18,24,956,293,237,466,938,0,0
2112,03/30/18,1,959,293,238,362,745,0,0
2113,03/30/18,2,957,295,238,425,565,0,0
2114,03/30/18,3,956,295,238,443,614,0,0
2115,03/30/18,4,956,293,238,510,475,0,0
2116,03/30/18,5,956,296,238,514,434,0,0
2117,03/30/18,6,959,295,238,515,393,0,0
2118,03/30/18,7,961,301,237,512,205,12,0
2119,03/30/18,8,966,304,235,507,106,2151,22
2120,03/30/18,9,969,304,235,440,138,6366,344
2121,03/30/18,10,970,301,236,418,182,8744,540
2122,03/30/18,11,967,302,238,405,239,9419,568
2123,03/30/18,12,963,299,238,382,356,9724,566
2124,03/30/18,13,961,301,238,383,460,9633,565
2125,03/30/18,14,957,297,238,380,527,9752,554
2126,03/30/18,15,956,301,238,380,588,9618,564
2127,03/30/18,16,956,308,238,383,649,9118,556
2128,03/30/18,17,948,308,241,445,716,7669,511
2129,03/30/18,18,945,310,242,512,987,4026,301
2130,03/30/18,19,946,310,242,510,1138,856,28
2131,03/30/18,20,948,310,243,512,1502,27,0
2132,03/30/18,21,949,308,243,513,1684,0,0
2133,03/30/18,22,956,305,243,513,1567,0,0
2134,03/30/18,23,963,294,243,497,1620,0,0
2135,03/30/18,24,968,294,243,465,1858,0,0
2136,03/31/18,1,965,295,243,465,1603,0,0
2137,03/31/18,2,958,296,243,457,1324,0,0
2138,03/31/18,3,958,295,241,456,1332,0,0
2139,03/31/18,4,960,290,238,458,1377,0,0
2140,03/31/18,5,961,283,223,453,1402,0,0
2141,03/31/18,6,961,275,224,460,1160,0,0
2142,03/31/18,7,961,288,224,519,930,29,0
2143,03/31/18,8,939,292,224,460,664,1508,0
2144,03/31/18,9,931,291,224,468,575,4367,0
2145,03/31/18,10,928,290,224,443,603,6811,73
2146,03/31/18,11,933,286,223,391,563,8367,200
2147,03/31/18,12,926,284,223,363,706,9029,215
2148,03/31/18,13,921,287,223,367,735,9098,222
2149,03/31/18,14,918,286,225,364,1097,8766,190
2150,03/31/18,15,920,285,225,367,1820,8452,150
2151,03/31/18,16,919,290,225,371,2676,7550,101
2152,03/31/18,17,923,293,224,450,2813,5524,8
2153,03/31/18,18,939,291,224,500,3041,2768,0
2154,03/31/18,19,947,292,225,537,3136,762,0
2155,03/31/18,20,951,291,226,541,3573,0,0
2156,03/31/18,21,954,281,226,539,3694,0,0
2157,03/31/18,22,955,276,226,540,3868,0,0
2158,03/31/18,23,957,262,225,520,4070,0,0
2159,03/31/18,24,958,264,225,448,4098,0,0
2160,04/01/18,1,961,264,225,460,4187,0,0
2161,04/01/18,2,961,263,226,461,4116,0,0
2162,04/01/18,3,961,265,226,462,4111,0,0
2163,04/01/18,4,962,266,226,464,4331,0,0
2164,04/01/18,5,963,266,227,462,4184,0,0
2165,04/01/18,6,964,265,227,466,3818,0,0
2166,04/01/18,7,940,279,227,522,3454,0,0
2167,04/01/18,8,902,281,227,502,2986,1512,0
2168,04/01/18,9,905,284,226,430,2388,4674,0
2169,04/01/18,10,911,285,226,424,2084,6983,8
2170,04/01/18,11,909,284,226,391,1816,7668,1
2171,04/01/18,12,896,282,226,368,1437,7895,0
2172,04/01/18,13,889,281,226,366,1196,8132,0
2173,04/01/18,14,892,279,226,365,1353,8000,0
2174,04/01/18,15,886,282,226,371,1897,7550,0
2175,04/01/18,16,880,282,225,370,2548,6896,0
2176,04/01/18,17,880,283,221,443,3319,6090,0
2177,04/01/18,18,882,283,219,494,3524,4514,0
2178,04/01/18,19,890,285,219,547,3809,1497,0
2179,04/01/18,20,911,284,219,537,4116,24,0
2180,04/01/18,21,946,283,224,532,4258,0,0
2181,04/01/18,22,951,260,226,503,4447,0,0
2182,04/01/18,23,952,247,226,464,4291,0,0
2183,04/01/18,24,955,267,226,460,4228,0,0
2184,04/02/18,1,956,270,226,445,4420,0,0
2185,04/02/18,2,958,270,225,439,4373,0,0
2186,04/02/18,3,967,271,226,407,4283,0,0
